,Text,Tags
1873,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,['personal']
1874,You all ready for * big day tomorrow?,['personal']
1875,"""I'll probably be around mu a lot""",['personal']
1876,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,['spam']
1877,Thnx dude. u guys out 2nite?,['personal']
1878,Me sef dey laugh you. Meanwhile how's my darling anjie!,['personal']
1879,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",['personal']
1880,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,['spam']
1881,500 free text msgs. Just text ok to 80488 and we'll credit your account,['spam']
1882,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,['personal']
1883,Dear how you. Are you ok?,['personal']
1884,Yes princess! I want to make you happy...,['personal']
1885,Yesterday its with me only . Now am going home.,['personal']
1886,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",['spam']
1887,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",['personal']
1888,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",['personal']
1889,"""0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\, just as a shop has to give a guarantee on what they sell. B. G.""",['spam']
1890,"""Great comedy..cant stop laughing da:)""",['personal']
1891,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,['spam']
1892,"Alright, we're all set here, text the man",['personal']
1893,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",['personal']
1894,Sleeping nt feeling well,['personal']
1895,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),['personal']
1896,ITS A LAPTOP TAKE IT WITH YOU.,['personal']
1897,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,['personal']
1898,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,['personal']
1899,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,['personal']
1900,Guess who spent all last night phasing in and out of the fourth dimension,['personal']
1901,Glad to see your reply.,['personal']
1902,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,['spam']
1903,Nah dub but je still buff,['personal']
1904,"""Painful words- \I thought being Happy was the most toughest thing on Earth... But""",['personal']
1905,Lol where do u come up with these ideas?,['personal']
1906,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",['personal']
1907,"""Today is \song dedicated day..\ Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",['personal']
1908,Okay... We wait ah,['personal']
1909,Y lei?,['personal']
1910,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,['spam']
1911,Nan sonathaya soladha. Why boss?,['personal']
1912,Bring tat cd don forget,['personal']
1913,I don't know but I'm raping dudes at poker,['personal']
1914,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,['personal']
1915,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,['personal']
1916,Finish already... Yar they keep saying i mushy... I so embarrassed ok...,['personal']
1917,"Sorry man, my stash ran dry last night and I can't pick up more until sunday",['personal']
1918,Hai priya are you right. What doctor said pa. Where are you.,['personal']
1919,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",['spam']
1920,"""Just taste fish curry :-P""",['personal']
1921,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,['personal']
1922,U meet other fren dun wan meet me ah... Muz b a guy rite...,['personal']
1923,"""No promises on when though, haven't even gotten dinner yet""",['personal']
1924,I got your back! Do you have any dislikes in bed?,['personal']
1925,o turns out i had stereo love on mi phone under the unknown album.,['personal']
1926,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,['spam']
1927,Yeah I don't see why not,['personal']
1928,Asking do u knw them or nt? May be ur frnds or classmates?,['personal']
1929,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",['personal']
1930,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,['spam']
1931,"As in missionary hook up, doggy hook up, standing...|",['personal']
1932,There bold 2  &lt;#&gt; . Is that yours,['personal']
1933,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,['personal']
1934,"""ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.""",['personal']
1935,"I think we're going to finn's now, come",['personal']
1936,Why tired what special there you had,['personal']
1937,K go and sleep well. Take rest:-).,['personal']
1938,I can do that! I want to please you both inside and outside the bedroom...,['personal']
1939,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,['personal']
1940,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,['spam']
1941,"""K, want us to come by now?""",['personal']
1942,How. Its a little difficult but its a simple way to enter this place,['personal']
1943,"""Its ok chikku, and its my 1 of favourite song..:-)""",['personal']
1944,Did u see what I posted on your Facebook?,['personal']
1945,Call FREEPHONE 0800 542 0578 now!,['spam']
1946,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,['spam']
1947,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""""""",['personal']
1948,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,['spam']
1949,"oh well, c u later",['personal']
1950,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",['spam']
1951,You bad girl. I can still remember them,['personal']
1952,That one week leave i put know that time. Why.,['personal']
1953,"""If we hit it off, you can move in with me :)""",['personal']
1954,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,['personal']
1955,I wanna watch that movie,['personal']
1956,I'm in class. Did you get my text.,['personal']
1957,"""The bus leaves at  &lt;#&gt; """,['personal']
1958,God bless.get good sleep my dear...i will pray!,['personal']
1959,Do have a nice day today. I love you so dearly.,['personal']
1960,"Aight, I'll ask a few of my roommates",['personal']
1961,"Now, whats your house # again ? And do you have any beer there ?",['personal']
1962,Yes we are chatting too.,['personal']
1963,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,['personal']
1964,May i call You later Pls,['personal']
1965,"""* Will be september by then!""",['personal']
1966,Are you wet right now?,['personal']
1967,And how's your husband.,['personal']
1968,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",['spam']
1969,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,['personal']
1970,Yeah. I got a list with only u and Joanna if I'm feeling really anti social,['personal']
1971,I am in your office na.,['personal']
1972,Dunno da next show aft 6 is 850. Toa payoh got 650.,['personal']
1973,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",['spam']
1974,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,['personal']
1975,They did't play one day last year know even though they have very good team.. Like india.,['personal']
1976,"""K.:)you are the only girl waiting in reception ah?""",['personal']
1977,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",['personal']
1978,"Aight, I'll text you when I'm back",['personal']
1979,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,['personal']
1980,Oh ok i didnt know what you meant. Yep i am baby jontin,['personal']
1981,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,['spam']
1982,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,['spam']
1983,Watching tv now. I got new job :),['personal']
